job_id,job_title,company_name,industry,company_size,city,city_full,education,experience,salary_range,salary_low,salary_high,salary_level,required_skills,is_full_time,is_headhunter,publish_date
JOB00262,数据分析师,欧莱雅,消费品,5000人,南京,江苏南京,本科,10年以上,8K-12K,8000,12000,中初级(8K-15K),深度学习|SPSS|NLP,全职,是,2025-07-22
JOB00263,数据分析师,美团,本地生活,50000人,合肥,安徽合肥,硕士,不限,15K-25K,15000,25000,中级(15K-25K),NLP|Power BI|埋点分析,全职,否,2025-04-20
JOB00264,数据分析师(偏BI),雀巢,消费品,10000人,深圳,广东深圳,本科,1-3年,6K-10K,6000,10000,中初级(8K-15K),数据建模|深度学习|数据可视化|竞品分析|大数据|Hive,全职,否,2025-01-05
JOB00265,数据分析实习生,快手,互联网/IT,50000人,成都,四川成都,本科,10年以上,6K-10K,6000,10000,中初级(8K-15K),Spark|SPSS|用户画像|数据可视化|统计分析|数据挖掘|SQL|Power BI,全职,否,2025-01-09
JOB00266,数据分析实习生,美团,本地生活,50000人,北京,北京,本科,3-5年,6K-10K,6000,10000,中初级(8K-15K),回归分析|数据清洗|埋点分析|机器学习|ETL|增长分析|用户画像|Tableau,全职,否,2025-06-13
JOB00267,资深数据分析师,海康威视,通信/电子,50000人,天津,天津,硕士,10年以上,20K-30K,20000,30000,中高级(25K-40K),ETL|NLP|大数据|SPSS,全职,是,2025-01-17
JOB00268,数据分析经理,陆金所,金融,5000人,天津,天津,本科,3-5年,30K-40K,30000,40000,中高级(25K-40K),数据挖掘|回归分析|Spark|Excel|大数据|NLP,兼职,否,2025-04-14
JOB00269,数据分析实习生,京东,互联网/IT,50000人,天津,天津,本科,5-10年,6K-10K,6000,10000,中初级(8K-15K),A/B测试|ETL|数据仓库|R|指标体系|埋点分析|Spark|机器学习,全职,否,2025-05-25
JOB00270,商业数据分析师,作业帮,教育,5000人,重庆,重庆,硕士,1-3年,15K-25K,15000,25000,中级(15K-25K),机器学习|统计分析|深度学习,全职,否,2025-05-17
JOB00271,增长数据分析师,安居客,房产,5000人,广州,广东广州,大专,1-3年,6K-10K,6000,10000,中初级(8K-15K),增长分析|Hive|Tableau|数据建模|用户画像|R|竞品分析|数据挖掘,全职,否,2025-04-27
JOB00272,数据分析师(偏算法),中信证券,金融,10000人,长沙,湖南长沙,本科,3-5年,20K-30K,20000,30000,中高级(25K-40K),回归分析|Tableau|BI工具|Spark|数据挖掘|埋点分析|NLP|ETL,全职,是,2025-05-24
JOB00273,数据分析师(偏运营),网易,互联网/IT,50000人,天津,天津,硕士,5-10年,10K-15K,10000,15000,中初级(8K-15K),竞品分析|回归分析|SPSS|增长分析,全职,否,2025-06-20
JOB00274,增长数据分析师,饿了么,本地生活,10000人,大连,辽宁大连,硕士,3-5年,12K-18K,12000,18000,中级(15K-25K),数据建模|数据可视化|机器学习|A/B测试,全职,否,2025-04-20
JOB00275,增长数据分析师,携程,旅游,50000人,苏州,江苏苏州,硕士,3-5年,8K-12K,8000,12000,中初级(8K-15K),指标体系|R|深度学习|数据挖掘|用户画像|竞品分析|A/B测试,兼职,否,2025-02-23
JOB00276,风控数据分析师,工商银行,金融,50000人,大连,辽宁大连,本科,3-5年,15K-20K,15000,20000,中级(15K-25K),数据仓库|大数据|回归分析|埋点分析|竞品分析,全职,否,2025-07-18
JOB00277,数据分析专员,伊利,消费品,50000人,合肥,安徽合肥,硕士,3-5年,5K-8K,5000,8000,初级(8K以下),埋点分析|Python|R,全职,是,2025-03-22
JOB00278,风控数据分析师,欧莱雅,消费品,5000人,杭州,浙江杭州,硕士,3-5年,8K-12K,8000,12000,中初级(8K-15K),Python|统计分析|Spark|Tableau|用户画像|埋点分析|数据仓库,全职,否,2025-05-13
JOB00279,策略数据分析师,宝洁,消费品,50000人,大连,辽宁大连,硕士,5-10年,8K-12K,8000,12000,中初级(8K-15K),数据可视化|Hive|数据挖掘,全职,否,2025-05-02
JOB00280,数据分析经理,阿里巴巴,互联网/IT,50000人,西安,陕西西安,本科,10年以上,20K-30K,20000,30000,中高级(25K-40K),指标体系|竞品分析|统计分析|BI工具,全职,否,2025-02-10
JOB00281,增长数据分析师,中通快递,物流,10000人,成都,四川成都,博士,不限,30K-40K,30000,40000,中高级(25K-40K),Tableau|数据可视化|Python|Hive|数据建模|数据仓库|增长分析,全职,是,2025-03-01
JOB00282,产品数据分析师,大众点评,本地生活,50000人,厦门,福建厦门,硕士,1-3年,6K-10K,6000,10000,中初级(8K-15K),Python|BI工具|指标体系|用户画像|埋点分析|A/B测试|大数据,全职,否,2025-01-26
JOB00283,数据分析师(偏运营),美团,本地生活,50000人,大连,辽宁大连,本科,1-3年,5K-8K,5000,8000,初级(8K以下),Hive|数据仓库|数据可视化|Excel,全职,否,2025-06-11
JOB00284,数据分析经理,大众点评,本地生活,50000人,重庆,重庆,本科,5-10年,25K-35K,25000,35000,中高级(25K-40K),深度学习|BI工具|指标体系|SQL|Tableau|埋点分析|统计分析,全职,否,2025-01-22
JOB00285,数据分析师(偏运营),饿了么,本地生活,10000人,郑州,河南郑州,硕士,10年以上,10K-15K,10000,15000,中初级(8K-15K),A/B测试|SQL|ETL|BI工具|统计分析|数据挖掘|竞品分析|Spark,全职,否,2025-06-07
JOB00286,风控数据分析师,饿了么,本地生活,10000人,大连,辽宁大连,本科,不限,30K-40K,30000,40000,中高级(25K-40K),数据仓库|SQL|指标体系|Excel|R|埋点分析|数据挖掘,全职,否,2025-04-27
JOB00287,风控数据分析师,华为,通信/电子,50000人,武汉,湖北武汉,本科,5-10年,30K-40K,30000,40000,中高级(25K-40K),指标体系|深度学习|Excel|增长分析|埋点分析|Power BI,全职,是,2025-01-03
JOB00288,数据分析师(偏算法),B站,互联网/IT,5000人,上海,上海,本科,1-3年,6K-10K,6000,10000,中初级(8K-15K),数据建模|Hive|数据可视化|Spark,全职,否,2025-01-13
JOB00289,增长数据分析师,OPPO,通信/电子,10000人,天津,天津,大专,5-10年,5K-8K,5000,8000,初级(8K以下),Python|竞品分析|Excel|统计分析|ETL|Tableau|A/B测试,全职,否,2025-01-10
JOB00290,数据分析师(偏运营),菜鸟,物流,10000人,郑州,河南郑州,本科,3-5年,10K-15K,10000,15000,中初级(8K-15K),Power BI|增长分析|数据可视化|数据挖掘,全职,否,2025-06-05
JOB00291,数据分析专员,农夫山泉,消费品,10000人,重庆,重庆,博士,不限,18K-25K,18000,25000,中级(15K-25K),Python|SQL|回归分析,全职,否,2025-01-10
JOB00292,数据分析专员,微众银行,金融,1000人,重庆,重庆,本科,10年以上,18K-25K,18000,25000,中级(15K-25K),SPSS|数据清洗|用户画像|深度学习,全职,是,2025-06-26
JOB00293,高级数据分析师,网易,互联网/IT,50000人,天津,天津,本科,3-5年,30K-40K,30000,40000,中高级(25K-40K),Tableau|R|增长分析|回归分析|大数据,全职,否,2025-03-20
JOB00294,用户数据分析师,小红书,互联网/IT,5000人,武汉,湖北武汉,本科,3-5年,12K-18K,12000,18000,中级(15K-25K),回归分析|Power BI|NLP|数据挖掘|统计分析|机器学习|Hive|SPSS,全职,是,2025-02-23
JOB00295,资深数据分析师,顺丰,物流,50000人,西安,陕西西安,硕士,10年以上,25K-35K,25000,35000,中高级(25K-40K),Spark|NLP|统计分析|BI工具|A/B测试|大数据,全职,否,2025-07-27
JOB00296,增长数据分析师,联想,通信/电子,50000人,天津,天津,本科,5-10年,12K-18K,12000,18000,中级(15K-25K),SQL|NLP|ETL,全职,否,2025-05-13
JOB00297,数据分析经理,度小满,金融,5000人,上海,上海,本科,5-10年,20K-30K,20000,30000,中高级(25K-40K),BI工具|Power BI|统计分析|数据可视化|数据清洗|回归分析|A/B测试|深度学习,全职,否,2025-06-08
JOB00298,数据分析实习生,招商银行,金融,50000人,大连,辽宁大连,本科,1-3年,5K-8K,5000,8000,初级(8K以下),NLP|Power BI|增长分析|数据挖掘|大数据|统计分析|Python|数据清洗,全职,否,2025-06-07
JOB00299,数据分析师,去哪儿,旅游,10000人,重庆,重庆,本科,10年以上,20K-30K,20000,30000,中高级(25K-40K),机器学习|Tableau|竞品分析|ETL|指标体系|数据建模|数据挖掘|回归分析,全职,否,2025-06-13
JOB00300,数据分析师(偏BI),自如,房产,5000人,东莞,广东东莞,硕士,5-10年,10K-15K,10000,15000,中初级(8K-15K),ETL|数据可视化|统计分析|深度学习,全职,否,2025-04-20
JOB00301,数据分析师(偏运营),字节跳动,互联网/IT,50000人,大连,辽宁大连,硕士,3-5年,8K-12K,8000,12000,中初级(8K-15K),数据建模|R|Power BI|SPSS|BI工具|统计分析|用户画像|Tableau,全职,否,2025-03-24
JOB00302,策略数据分析师,小米,通信/电子,10000人,青岛,山东青岛,硕士,3-5年,12K-18K,12000,18000,中级(15K-25K),SQL|数据清洗|Python|Power BI|回归分析|增长分析,全职,是,2025-01-19
JOB00303,数据分析师(偏BI),大疆,通信/电子,10000人,上海,上海,本科,10年以上,10K-15K,10000,15000,中初级(8K-15K),回归分析|指标体系|SQL|增长分析|BI工具|埋点分析|A/B测试,全职,否,2025-05-16
JOB00304,数据分析实习生,知乎,互联网/IT,1000人,成都,四川成都,本科,3-5年,6K-10K,6000,10000,中初级(8K-15K),用户画像|埋点分析|ETL|数据建模,全职,是,2025-01-08
JOB00305,资深数据分析师,理想汽车,汽车,5000人,郑州,河南郑州,本科,5-10年,35K-50K,35000,50000,高级(40K以上),埋点分析|Hive|Power BI|用户画像|Tableau|SPSS|大数据,全职,否,2025-07-04
JOB00306,数据分析师,拼多多,互联网/IT,10000人,青岛,山东青岛,硕士,10年以上,12K-18K,12000,18000,中级(15K-25K),指标体系|Hive|ETL|深度学习|统计分析|Python|数据挖掘|BI工具,全职,是,2025-07-25
JOB00307,增长数据分析师,理想汽车,汽车,5000人,重庆,重庆,本科,5-10年,15K-25K,15000,25000,中级(15K-25K),Tableau|Hive|Power BI|数据建模|大数据|数据清洗|Excel,全职,是,2025-04-09
JOB00308,高级数据分析师,中信证券,金融,10000人,北京,北京,硕士,3-5年,30K-40K,30000,40000,中高级(25K-40K),SQL|数据可视化|指标体系|R|竞品分析|机器学习|Hive,全职,否,2025-07-18
JOB00309,风控数据分析师,京东物流,物流,50000人,东莞,广东东莞,本科,1-3年,15K-20K,15000,20000,中级(15K-25K),Hive|数据仓库|数据挖掘|大数据,全职,是,2025-04-09
JOB00310,数据分析师(偏算法),元气森林,消费品,1000人,东莞,广东东莞,本科,5-10年,15K-20K,15000,20000,中级(15K-25K),Tableau|增长分析|数据清洗|Spark|竞品分析|SPSS|NLP|R,全职,否,2025-07-18
JOB00311,数据分析师(偏算法),网易,互联网/IT,50000人,成都,四川成都,本科,3-5年,15K-25K,15000,25000,中级(15K-25K),大数据|用户画像|Hive|Excel,全职,是,2025-01-20
JOB00312,用户数据分析师,京东,互联网/IT,50000人,郑州,河南郑州,硕士,3-5年,15K-20K,15000,20000,中级(15K-25K),用户画像|Python|BI工具|SPSS|指标体系|大数据|Spark|SQL,全职,是,2025-07-17
JOB00313,商业数据分析师,伊利,消费品,50000人,武汉,湖北武汉,大专,3-5年,10K-15K,10000,15000,中初级(8K-15K),SPSS|埋点分析|Python|统计分析|数据清洗|指标体系|SQL,全职,否,2025-03-25
JOB00314,数据分析师,比亚迪,汽车,50000人,重庆,重庆,硕士,3-5年,8K-12K,8000,12000,中初级(8K-15K),竞品分析|Excel|深度学习|数据仓库|A/B测试|BI工具|回归分析|统计分析,全职,否,2025-02-20
JOB00315,数据分析师(偏BI),中信证券,金融,10000人,厦门,福建厦门,硕士,3-5年,8K-12K,8000,12000,中初级(8K-15K),Tableau|数据仓库|Excel|ETL|A/B测试|机器学习|NLP,兼职,否,2025-05-27
JOB00316,风控数据分析师,欧莱雅,消费品,5000人,厦门,福建厦门,博士,3-5年,15K-25K,15000,25000,中级(15K-25K),BI工具|Spark|埋点分析|回归分析|NLP,全职,是,2025-01-13
JOB00317,数据分析师(偏运营),陆金所,金融,5000人,南京,江苏南京,硕士,3-5年,10K-15K,10000,15000,中初级(8K-15K),竞品分析|深度学习|数据建模,全职,是,2025-06-24
JOB00318,商业数据分析师,58同城,本地生活,10000人,深圳,广东深圳,本科,1-3年,8K-12K,8000,12000,中初级(8K-15K),数据建模|SPSS|增长分析|埋点分析|R|大数据|数据挖掘,全职,是,2025-03-07
JOB00319,风控数据分析师,360数科,金融,5000人,武汉,湖北武汉,硕士,5-10年,10K-15K,10000,15000,中初级(8K-15K),Tableau|Excel|埋点分析,全职,否,2025-01-25
JOB00320,资深数据分析师,途牛,旅游,1000人,上海,上海,硕士,10年以上,18K-25K,18000,25000,中级(15K-25K),NLP|数据建模|大数据|SPSS|ETL|深度学习|数据可视化,全职,是,2025-04-18
JOB00321,数据分析经理,京东,互联网/IT,50000人,大连,辽宁大连,本科,5-10年,30K-40K,30000,40000,中高级(25K-40K),竞品分析|ETL|Spark,全职,否,2025-01-11
JOB00322,用户数据分析师,自如,房产,5000人,佛山,广东佛山,硕士,1-3年,8K-12K,8000,12000,中初级(8K-15K),用户画像|机器学习|统计分析|SPSS|大数据|Hive,全职,是,2025-03-12
JOB00323,策略数据分析师,比亚迪,汽车,50000人,西安,陕西西安,本科,3-5年,30K-40K,30000,40000,中高级(25K-40K),深度学习|Tableau|增长分析|数据建模,全职,否,2025-07-13
JOB00324,数据分析师,华泰证券,金融,10000人,杭州,浙江杭州,硕士,5-10年,10K-15K,10000,15000,中初级(8K-15K),Hive|大数据|Power BI|NLP,全职,否,2025-03-26
JOB00325,高级数据分析师,微博,互联网/IT,5000人,苏州,江苏苏州,本科,5-10年,20K-30K,20000,30000,中高级(25K-40K),SPSS|Python|R|数据建模|大数据|指标体系|Tableau|Spark,全职,否,2025-07-09
JOB00326,数据分析实习生,贝壳找房,房产,10000人,北京,北京,本科,3-5年,6K-10K,6000,10000,中初级(8K-15K),回归分析|指标体系|数据仓库|SPSS,全职,否,2025-07-24
JOB00327,数据分析专员,中通快递,物流,10000人,深圳,广东深圳,本科,1-3年,12K-18K,12000,18000,中级(15K-25K),指标体系|数据挖掘|机器学习|Hive,全职,否,2025-07-03
JOB00328,增长数据分析师,滴滴出行,互联网/IT,10000人,成都,四川成都,本科,1-3年,15K-20K,15000,20000,中级(15K-25K),用户画像|指标体系|数据可视化|数据建模|Spark,兼职,否,2025-06-19
JOB00329,增长数据分析师,去哪儿,旅游,10000人,厦门,福建厦门,本科,1-3年,5K-8K,5000,8000,初级(8K以下),埋点分析|数据建模|增长分析|竞品分析,全职,否,2025-04-04
JOB00330,风控数据分析师,蚂蚁集团,互联网/IT,10000人,深圳,广东深圳,硕士,3-5年,5K-8K,5000,8000,初级(8K以下),ETL|BI工具|Excel|Tableau|数据建模|用户画像,全职,是,2025-04-10
JOB00331,数据分析师(偏运营),360数科,金融,5000人,南京,江苏南京,硕士,3-5年,6K-10K,6000,10000,中初级(8K-15K),SQL|Python|埋点分析|统计分析,全职,否,2025-04-15
JOB00332,数据分析师(偏运营),途牛,旅游,1000人,西安,陕西西安,本科,1-3年,25K-35K,25000,35000,中高级(25K-40K),回归分析|用户画像|Spark|指标体系,全职,否,2025-04-17
JOB00333,高级数据分析师,同程旅行,旅游,10000人,苏州,江苏苏州,硕士,3-5年,30K-40K,30000,40000,中高级(25K-40K),A/B测试|统计分析|Hive|数据建模|Power BI|NLP,全职,是,2025-03-16
JOB00334,用户数据分析师,同程旅行,旅游,10000人,北京,北京,硕士,3-5年,15K-25K,15000,25000,中级(15K-25K),BI工具|Hive|数据挖掘,全职,是,2025-01-18
JOB00335,数据分析专员,安居客,房产,5000人,武汉,湖北武汉,本科,3-5年,10K-15K,10000,15000,中初级(8K-15K),增长分析|指标体系|数据可视化|数据挖掘|数据清洗|数据建模|Excel|Hive,全职,否,2025-07-20
JOB00336,商业数据分析师,雀巢,消费品,10000人,苏州,江苏苏州,本科,3-5年,8K-12K,8000,12000,中初级(8K-15K),SPSS|Power BI|A/B测试,全职,是,2025-04-09
JOB00337,数据分析师,微博,互联网/IT,5000人,武汉,湖北武汉,本科,1-3年,30K-40K,30000,40000,中高级(25K-40K),Tableau|A/B测试|数据建模|Power BI,全职,否,2025-02-03
JOB00338,风控数据分析师,海康威视,通信/电子,50000人,北京,北京,本科,1-3年,8K-12K,8000,12000,中初级(8K-15K),统计分析|Spark|竞品分析|Python|机器学习|Excel,兼职,否,2025-01-09
JOB00339,用户数据分析师,小鹏汽车,汽车,5000人,深圳,广东深圳,本科,1-3年,20K-30K,20000,30000,中高级(25K-40K),深度学习|SQL|Tableau|BI工具|竞品分析|数据清洗,兼职,否,2025-02-24
JOB00340,商业数据分析师,京东,互联网/IT,50000人,武汉,湖北武汉,本科,5-10年,12K-18K,12000,18000,中级(15K-25K),数据可视化|埋点分析|A/B测试|机器学习|SPSS|指标体系,全职,否,2025-05-17
JOB00341,数据分析师,OPPO,通信/电子,10000人,西安,陕西西安,本科,1-3年,10K-15K,10000,15000,中初级(8K-15K),R|Tableau|数据清洗|指标体系|Hive|机器学习|SQL|SPSS,全职,否,2025-04-26
JOB00342,增长数据分析师,联合利华,消费品,50000人,北京,北京,博士,3-5年,15K-20K,15000,20000,中级(15K-25K),Power BI|统计分析|BI工具|Excel|数据清洗|SPSS|大数据,全职,是,2025-07-21
JOB00343,高级数据分析师,快手,互联网/IT,50000人,上海,上海,本科,5-10年,35K-50K,35000,50000,高级(40K以上),大数据|数据清洗|机器学习|数据仓库,全职,否,2025-02-01
JOB00344,增长数据分析师,理想汽车,汽车,5000人,重庆,重庆,硕士,1-3年,5K-8K,5000,8000,初级(8K以下),数据仓库|A/B测试|NLP|竞品分析|大数据|R,全职,否,2025-03-24
JOB00345,数据分析专员,好未来,教育,10000人,西安,陕西西安,硕士,3-5年,18K-25K,18000,25000,中级(15K-25K),ETL|Power BI|Spark,全职,是,2025-03-15
JOB00346,数据分析师(偏算法),字节跳动,互联网/IT,50000人,大连,辽宁大连,本科,1-3年,4K-6K,4000,6000,初级(8K以下),BI工具|用户画像|数据清洗|机器学习|增长分析,兼职,是,2025-07-13
JOB00347,用户数据分析师,中信证券,金融,10000人,大连,辽宁大连,硕士,5-10年,6K-10K,6000,10000,中初级(8K-15K),Hive|指标体系|机器学习|Tableau|ETL,全职,否,2025-02-06
JOB00348,策略数据分析师,京东,互联网/IT,50000人,武汉,湖北武汉,本科,1-3年,5K-8K,5000,8000,初级(8K以下),埋点分析|大数据|ETL|用户画像|竞品分析|回归分析,全职,是,2025-05-23
JOB00349,资深数据分析师,B站,互联网/IT,5000人,北京,北京,硕士,5-10年,40K-60K,40000,60000,高级(40K以上),Spark|数据挖掘|指标体系,全职,是,2025-03-26
JOB00350,用户数据分析师,快手,互联网/IT,50000人,佛山,广东佛山,本科,不限,6K-10K,6000,10000,中初级(8K-15K),R|ETL|Tableau,全职,是,2025-04-07
JOB00351,数据分析师(偏运营),中信证券,金融,10000人,大连,辽宁大连,硕士,3-5年,25K-35K,25000,35000,中高级(25K-40K),数据仓库|Hive|增长分析|Tableau|指标体系|回归分析|统计分析|Spark,全职,否,2025-01-06
JOB00352,数据分析实习生,建设银行,金融,50000人,天津,天津,本科,1-3年,6K-10K,6000,10000,中初级(8K-15K),统计分析|机器学习|数据仓库|深度学习|NLP|Hive,全职,否,2025-05-18
JOB00353,数据分析经理,度小满,金融,5000人,郑州,河南郑州,硕士,3-5年,35K-50K,35000,50000,高级(40K以上),数据可视化|SQL|增长分析|Python|A/B测试|用户画像,全职,是,2025-02-07
JOB00354,资深数据分析师,美团,本地生活,50000人,北京,北京,硕士,10年以上,20K-30K,20000,30000,中高级(25K-40K),ETL|数据仓库|回归分析|数据挖掘|Power BI|Tableau|Python,全职,否,2025-02-08
JOB00355,增长数据分析师,欧莱雅,消费品,5000人,苏州,江苏苏州,本科,3-5年,20K-30K,20000,30000,中高级(25K-40K),增长分析|机器学习|数据挖掘,全职,否,2025-06-23
JOB00356,数据分析师(偏BI),蚂蚁集团,互联网/IT,10000人,佛山,广东佛山,本科,不限,15K-25K,15000,25000,中级(15K-25K),BI工具|Python|机器学习,全职,否,2025-04-28
JOB00357,策略数据分析师,OPPO,通信/电子,10000人,南京,江苏南京,硕士,5-10年,20K-30K,20000,30000,中高级(25K-40K),数据可视化|Python|A/B测试|ETL|深度学习|机器学习|数据仓库|回归分析,全职,是,2025-02-05
JOB00358,高级数据分析师,网易,互联网/IT,50000人,郑州,河南郑州,博士,10年以上,25K-35K,25000,35000,中高级(25K-40K),Hive|A/B测试|数据挖掘|数据可视化,全职,是,2025-05-13
JOB00359,风控数据分析师,玛氏,消费品,10000人,深圳,广东深圳,本科,3-5年,15K-20K,15000,20000,中级(15K-25K),大数据|数据仓库|R|数据可视化,全职,否,2025-05-24
JOB00360,策略数据分析师,飞猪,旅游,50000人,南京,江苏南京,本科,1-3年,10K-15K,10000,15000,中初级(8K-15K),Excel|Tableau|埋点分析|Hive|BI工具|统计分析|竞品分析,全职,是,2025-06-01
JOB00361,数据分析经理,元气森林,消费品,1000人,成都,四川成都,博士,10年以上,18K-25K,18000,25000,中级(15K-25K),Power BI|Spark|Python|数据清洗|R|埋点分析|统计分析,全职,是,2025-02-20
JOB00362,数据分析经理,大疆,通信/电子,10000人,苏州,江苏苏州,大专,5-10年,20K-30K,20000,30000,中高级(25K-40K),SQL|机器学习|R|增长分析|数据仓库|数据挖掘,全职,是,2025-06-05
JOB00363,数据分析专员,腾讯,互联网/IT,50000人,郑州,河南郑州,本科,3-5年,5K-8K,5000,8000,初级(8K以下),A/B测试|R|数据挖掘,全职,否,2025-04-21
JOB00364,策略数据分析师,阿里巴巴,互联网/IT,50000人,深圳,广东深圳,本科,1-3年,18K-25K,18000,25000,中级(15K-25K),NLP|Tableau|SQL|A/B测试|指标体系,兼职,否,2025-05-23
JOB00365,商业数据分析师,蚂蚁集团,互联网/IT,10000人,长沙,湖南长沙,本科,3-5年,6K-10K,6000,10000,中初级(8K-15K),Spark|数据仓库|竞品分析|SQL|Python|数据清洗|ETL,全职,否,2025-06-06
JOB00366,数据分析师(偏运营),腾讯,互联网/IT,50000人,重庆,重庆,硕士,3-5年,8K-12K,8000,12000,中初级(8K-15K),数据挖掘|Python|指标体系|数据建模|数据可视化,全职,否,2025-01-18
JOB00367,高级数据分析师,达能,消费品,10000人,南京,江苏南京,本科,10年以上,50K-80K,50000,80000,高级(40K以上),数据可视化|ETL|埋点分析|用户画像|指标体系|数据挖掘|数据清洗|Hive,全职,是,2025-03-15
JOB00368,风控数据分析师,途牛,旅游,1000人,杭州,浙江杭州,本科,1-3年,12K-18K,12000,18000,中级(15K-25K),NLP|Power BI|A/B测试|竞品分析,全职,否,2025-02-14
JOB00369,增长数据分析师,大疆,通信/电子,10000人,东莞,广东东莞,硕士,1-3年,12K-18K,12000,18000,中级(15K-25K),SPSS|机器学习|深度学习,全职,否,2025-07-11
JOB00370,策略数据分析师,中国一汽,汽车,50000人,合肥,安徽合肥,本科,5-10年,18K-25K,18000,25000,中级(15K-25K),数据建模|Power BI|BI工具|R|Tableau|深度学习|SPSS|SQL,全职,否,2025-03-20
JOB00371,增长数据分析师,360数科,金融,5000人,佛山,广东佛山,本科,3-5年,10K-15K,10000,15000,中初级(8K-15K),Power BI|ETL|用户画像|大数据|竞品分析|指标体系,全职,否,2025-04-16
JOB00372,数据分析师,联想,通信/电子,50000人,成都,四川成都,本科,不限,15K-25K,15000,25000,中级(15K-25K),Hive|数据清洗|增长分析|埋点分析|R,全职,否,2025-04-28
JOB00373,风控数据分析师,微博,互联网/IT,5000人,长沙,湖南长沙,硕士,5-10年,10K-15K,10000,15000,中初级(8K-15K),用户画像|增长分析|深度学习,全职,否,2025-05-24
JOB00374,高级数据分析师,同程旅行,旅游,10000人,大连,辽宁大连,本科,5-10年,25K-35K,25000,35000,中高级(25K-40K),Spark|深度学习|Python|数据清洗|ETL|数据仓库,全职,否,2025-06-02
JOB00375,用户数据分析师,中信证券,金融,10000人,苏州,江苏苏州,本科,5-10年,15K-25K,15000,25000,中级(15K-25K),SPSS|Hive|A/B测试|用户画像|Python|竞品分析,全职,否,2025-07-21
JOB00376,资深数据分析师,中通快递,物流,10000人,深圳,广东深圳,硕士,10年以上,40K-60K,40000,60000,高级(40K以上),数据仓库|Power BI|数据可视化|Hive|机器学习|Spark|SQL|SPSS,全职,否,2025-01-09
JOB00377,数据分析经理,饿了么,本地生活,10000人,成都,四川成都,硕士,10年以上,30K-40K,30000,40000,中高级(25K-40K),统计分析|Excel|ETL|竞品分析|数据可视化|数据挖掘|用户画像|SPSS,全职,否,2025-05-28
JOB00378,数据分析师(偏BI),海康威视,通信/电子,50000人,成都,四川成都,硕士,1-3年,15K-20K,15000,20000,中级(15K-25K),A/B测试|增长分析|BI工具|Spark|指标体系,全职,是,2025-02-01
JOB00379,数据分析师,欧莱雅,消费品,5000人,北京,北京,本科,5-10年,12K-18K,12000,18000,中级(15K-25K),大数据|数据清洗|R|回归分析|埋点分析|NLP|Spark,全职,否,2025-05-01
JOB00380,商业数据分析师,联合利华,消费品,50000人,天津,天津,本科,3-5年,18K-25K,18000,25000,中级(15K-25K),SPSS|Power BI|Python,全职,否,2025-07-02
JOB00381,数据分析专员,农夫山泉,消费品,10000人,长沙,湖南长沙,硕士,不限,10K-15K,10000,15000,中初级(8K-15K),埋点分析|A/B测试|用户画像|竞品分析,全职,否,2025-05-06
JOB00382,产品数据分析师,猿辅导,教育,10000人,东莞,广东东莞,本科,不限,15K-25K,15000,25000,中级(15K-25K),数据可视化|深度学习|Excel|BI工具|Hive,全职,否,2025-04-05
JOB00383,商业数据分析师,OPPO,通信/电子,10000人,西安,陕西西安,本科,3-5年,8K-12K,8000,12000,中初级(8K-15K),Python|Tableau|回归分析|增长分析|指标体系|ETL|Excel,全职,否,2025-07-23
JOB00384,数据分析实习生,伊利,消费品,50000人,合肥,安徽合肥,本科,1-3年,8K-12K,8000,12000,中初级(8K-15K),Power BI|用户画像|回归分析|大数据|ETL,全职,否,2025-02-23
JOB00385,高级数据分析师,蒙牛,消费品,50000人,武汉,湖北武汉,大专,5-10年,20K-30K,20000,30000,中高级(25K-40K),NLP|R|数据挖掘|用户画像|Hive|增长分析|Python|机器学习,全职,否,2025-06-10
JOB00386,数据分析师,欧莱雅,消费品,5000人,深圳,广东深圳,本科,3-5年,8K-12K,8000,12000,中初级(8K-15K),埋点分析|机器学习|数据可视化,全职,否,2025-01-27
JOB00387,资深数据分析师,工商银行,金融,50000人,武汉,湖北武汉,本科,5-10年,25K-35K,25000,35000,中高级(25K-40K),数据挖掘|Python|指标体系|Power BI|大数据|BI工具,全职,否,2025-07-27
JOB00388,产品数据分析师,中国一汽,汽车,50000人,上海,上海,硕士,1-3年,15K-20K,15000,20000,中级(15K-25K),数据仓库|SQL|R|回归分析|埋点分析|机器学习|统计分析,全职,是,2025-07-01
JOB00389,数据分析师(偏BI),58同城,本地生活,10000人,郑州,河南郑州,本科,5-10年,12K-18K,12000,18000,中级(15K-25K),用户画像|Tableau|NLP|数据挖掘,全职,否,2025-03-23
JOB00390,数据分析经理,京东,互联网/IT,50000人,西安,陕西西安,本科,3-5年,20K-30K,20000,30000,中高级(25K-40K),R|ETL|A/B测试|SPSS|Tableau,全职,否,2025-05-01
JOB00391,数据分析师(偏算法),知乎,互联网/IT,1000人,大连,辽宁大连,本科,1-3年,10K-15K,10000,15000,中初级(8K-15K),A/B测试|BI工具|机器学习|Power BI|Tableau|ETL|埋点分析,全职,否,2025-01-15
JOB00392,数据分析师(偏算法),蔚来,汽车,10000人,大连,辽宁大连,本科,1-3年,5K-8K,5000,8000,初级(8K以下),NLP|Excel|机器学习|Spark|Python|Tableau|ETL,全职,否,2025-01-19
